,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle
4200.0,742.2004715738191,681.4532336442688,311.3797601379464,542.0,814.7181967191357,719.1954173425061,259.6813589406061,544.0,820.3347263242605,687.0890127514652,157.38352024256088,459.0,759.9776898710519,617.0140089625635,96.6181071468607,334.0,620.154846612104,527.8444799782261,41.79479798264558,249.0,445.29978645184696,396.53705401145197,21.514152797410766,145.0,307.94313423747576,289.65511268851054,4.046462589637638,80.0,192.02716551508794,194.5948934976268,1.0,40.0,115.19249369088524,129.29989465367396,25.0,71.73415642021558,71.69105294630414,7.0,31.827400924722028,40.17483756862875,3.0,15.316354356050331,23.025312539885476,1.0
4250.0,742.4003439209723,681.6331025542614,311.48956823114605,542.0,815.0870035112184,719.577243320842,259.8136410787712,544.0,820.7530321041517,688.0816267167711,157.88108102855145,459.0,762.7790345001896,617.3524184380287,96.6926461189508,334.0,620.5349293840358,529.53001266237,41.83804570955308,249.0,445.68275196625115,396.7334174525679,21.53338741190279,145.0,309.15696257379625,289.9662709325327,4.057954702445744,80.0,192.30044862197528,194.99393641812216,1.0,40.0,115.30699140484447,132.0275321324775,25.0,71.92243064972077,71.79151715176128,7.0,31.875164625009475,40.363687667018915,3.0,15.4113157014968,23.09915249898506,1.0
4300.0,742.6002162681257,681.8129714642541,311.59937632434566,542.0,815.5970017680604,719.9590692991778,259.94592321693625,544.0,821.4144073825238,688.8866518344981,158.03516878090346,459.0,763.4518054434144,617.6908279134941,96.76718509104091,334.0,620.9150121559676,531.1368128411697,41.88129343646058,249.0,446.1724977421762,396.92978089368376,21.55262202639481,145.0,311.8258637537008,290.24959471613727,4.069446815253849,80.0,192.57373172886258,197.5058083156874,1.0,40.0,115.42148911880368,132.10710566806023,25.0,72.0709132237245,71.89198135721844,7.0,31.92292832529692,40.55253776540908,3.0,15.50627704694327,23.172992458084646,1.0
4350.0,742.8000886152789,681.9928403742467,311.70918441754526,542.0,816.0219999426552,721.2619772017363,260.84241066458867,544.0,822.4472314392368,689.9878181593632,158.0813829220696,459.0,763.9750927506311,618.0309288081554,96.84172406313101,334.0,621.3295119676717,531.5524056900505,41.924541163368076,249.0,447.5048522030117,398.3645310500935,21.571856640886836,145.0,314.20210472194117,290.52953446348073,4.080938928061955,80.0,192.84701483574992,198.34587601620902,1.0,40.0,115.5359868327629,132.18667920364297,25.0,72.19151434493806,71.99244556267558,7.0,31.970692025584366,40.74138786379925,3.0,15.601238392389739,23.24683241718423,1.0
4400.0,742.9999609624322,682.1316815771147,311.8189925107449,542.0,816.126859099604,722.3153275526689,262.2719930280229,544.0,823.539135687222,692.627866923099,158.12759706323575,459.0,766.4674989420229,618.3889156912923,96.91626303522112,334.0,621.7539239457051,531.9679985389314,41.96778889027558,249.0,451.03213891995847,400.07926432795614,21.59109125537886,145.0,314.6266979583036,290.80947421082413,4.092431040870061,80.0,193.164056500424,200.0978512127625,1.0,40.0,115.65048454672211,132.2662527392257,25.0,72.3121154661516,73.0994386169902,7.0,32.01842826682912,40.93023796218941,3.0,15.696199737836208,23.320672376283817,1.0
4450.0,743.0842565091405,682.2688219853217,311.9288006039445,542.0,816.2317182565527,722.9905443275857,263.05553951567583,544.0,826.19467291837,693.4188568966487,158.1738112044019,459.0,768.0773320493652,618.7469025744291,96.99080200731123,334.0,623.2764845729812,534.4502263282873,42.01857641480597,249.0,451.8561312594047,401.5383920037344,21.610325869870884,145.0,315.2576814915113,291.31876614200087,4.103923153678166,80.0,193.5367467489691,200.93132020185578,1.0,40.0,115.76498226068132,132.34582627480845,25.0,72.43271658736515,73.20820989457471,7.0,32.06612090269491,41.08306715430065,3.0,15.791161083282676,23.394512335383403,1.0
4500.0,743.168529477845,682.4059623935287,312.04922048875983,542.0,816.3365774135015,724.365963581329,263.18752481168895,544.0,826.6990120076044,693.898428279725,158.22002534556805,459.0,768.5963254859228,619.3343213398259,97.48522130208221,334.0,623.9452935183008,536.2658611207931,42.09136934592992,249.0,452.5327211188776,402.0556520870227,21.629560484362905,145.0,316.26553793654773,293.9191403776677,4.115415266486272,80.0,193.90943699751418,201.36145903859173,1.0,40.0,115.87947997464055,132.42539981039118,25.0,72.5533177085787,73.31698117215923,7.0,32.113813538560706,41.21479522331381,3.0,15.886122428729145,23.468352294482987,1.0
4550.0,743.2528024465496,682.5431028017357,312.18920988018874,542.0,816.4414365704502,724.8563991302432,263.31951010770206,544.0,827.338540001148,695.1485743267874,158.2662394867342,459.0,769.1237039976947,620.3930927721057,98.02208337954576,334.0,626.1296633602528,537.0402750906572,42.164162277053876,249.0,454.3094812527928,402.19776614465655,21.64879509885493,145.0,316.67280349039305,297.12959026786643,4.126907379294377,80.0,194.75609375457213,201.75537791592294,1.0,40.0,115.99397768859976,132.50497334597392,25.0,72.67391882979224,73.42575244974374,7.0,32.1615061744265,41.34652329232697,3.0,15.981083774175614,23.542192253582574,1.0
4600.0,743.3370754152543,682.6802432099427,312.3291992716177,542.0,816.546295727399,725.5119437276873,263.45149540371517,544.0,828.0822853117935,695.3804316077627,158.31245362790034,459.0,769.6804345107677,622.0599745576961,98.33756023019951,334.0,628.0784475573791,537.5815756922199,42.23695520817783,249.0,455.4688380317891,402.3398802022905,21.668029713346954,145.0,317.60232168501676,297.338672694121,4.138399492102483,80.0,195.51012417938782,202.09827406334512,1.0,40.0,116.43438780307609,132.58454688155666,25.0,72.7945199510058,73.53452372732825,7.0,32.20919881029229,41.47825136134013,3.0,16.03426355215788,23.616032212682157,1.0
4650.0,743.4213483839588,682.8173836181496,312.4691886630466,542.0,816.6511548843478,726.0650898541224,263.5834806997283,544.0,828.4700627487513,695.6122888887379,158.3586677690665,459.0,770.251325129056,622.2638315154097,98.65303708085327,334.0,628.8990655853314,538.4452723929201,42.30974813930178,249.0,456.1438730884995,402.48199425992436,21.687264327838978,145.0,318.71421243307367,297.54775512037554,4.1498916049105885,80.0,197.04675680025753,202.35756971102717,1.0,40.0,116.89289184409071,132.6641204171394,25.0,72.91512107221935,73.64329500491276,7.0,32.256891446158086,41.609979430353285,3.0,16.077050163959633,23.689872171781744,1.0
4700.0,743.5056213526634,682.9545240263567,312.60917805447554,542.0,816.7560140412965,726.2648740715595,263.7154659957414,544.0,828.857840185709,695.8441461697132,158.40488191023263,459.0,770.841295630531,622.4676884731233,98.96851393150702,334.0,630.231635165536,539.4614577442665,42.38254107042574,249.0,456.73544891014865,402.6241083175583,21.706498942331,145.0,319.2266334354266,297.7568375466301,4.161383717718694,80.0,197.48048235025033,202.6168653587092,1.0,40.0,118.62969224597398,132.74369395272214,25.0,73.10182937678985,73.75206628249728,7.0,32.30458408202388,41.74170749936644,3.0,16.119836775761385,23.763712130881327,1.0
4750.0,743.5898943213681,683.4679995623871,312.7491674459045,542.0,816.8608731982453,726.4646582889965,263.8474512917545,544.0,830.1858038218644,697.0099506830184,158.4510960513988,459.0,771.5996715401562,622.671545430837,99.11108593795191,334.0,631.14653081483,540.0643193501398,42.455334001549694,249.0,457.3441238692734,402.7662223751922,21.725733556823023,145.0,319.5743390537246,297.96591997288465,4.1728758305268,80.0,197.91420790024313,202.87616100639124,1.0,40.0,119.7658358106563,132.82326748830488,25.0,73.44561389372896,73.86083756008179,7.0,32.35227671788967,41.873435568379605,3.0,16.162623387563137,23.837552089980914,1.0
4800.0,743.6741672900727,684.0630269112304,312.8891568373334,542.0,816.9657323551941,726.6644425064335,263.9794365877676,544.0,830.5347951890994,697.307889262282,158.49731019256495,459.0,773.2493176674211,622.8754023885506,99.23448797794188,334.0,632.1136836155911,540.4589213185254,42.52812693267365,249.0,457.9666314074506,402.9083364328261,21.744968171315048,145.0,319.9220446720226,300.10675770674726,4.184367943334905,80.0,201.18917869895978,203.3741048450263,1.0,40.0,121.20892776268116,132.9028410238876,25.0,73.78939841066807,73.9696088376663,7.0,32.399969353755466,42.01100977824101,3.0,16.205409999364885,23.911392049080497,1.0
4850.0,743.7584402587772,684.3254255008379,313.03691020709186,542.0,819.0392767456678,726.8642267238705,264.0878514474564,544.0,830.8837865563345,697.6058278415455,158.54352433373109,459.0,774.0592177196366,623.3663087581772,99.35789001793187,334.0,633.0677910944576,540.8535232869111,42.6009198637976,249.0,458.99161976875064,403.0858151876263,21.764202785807072,145.0,321.65826464074803,300.87257130891305,4.195860056143012,80.0,202.4180664618478,204.02259129231928,1.0,40.0,121.7886379076087,132.98241455947033,25.0,74.04516546248205,74.26157871041615,7.0,32.44766198962126,42.291877065704846,3.0,16.248196611166637,23.985232008180084,1.0
4900.0,743.8427132274819,684.5878240904456,313.2141900010041,542.0,819.3591128296748,728.2932551877682,264.1919162765929,544.0,831.451469402324,697.9037664208091,158.58973847489725,459.0,774.5568292813304,624.2041927546471,99.48129205792183,334.0,633.54384431572,541.4935649294404,42.673712794921556,249.0,460.68790285192995,403.3275481105173,21.783437400299093,145.0,323.3985560350677,301.33847758246725,4.207352168951117,80.0,202.94327816216938,204.20189282181036,1.0,40.0,122.80288503066424,134.0558310788763,25.0,74.1617508760984,74.62458213838796,7.0,32.49535462548705,42.57274435316867,3.0,16.29098322296839,24.02261854997203,1.0
4950.0,743.9269861961865,684.8502226800531,313.39146979491636,542.0,819.6789489136818,729.7357912916057,264.2959811057295,544.0,832.1048207276713,698.7760203282065,158.63595261606338,459.0,775.1291665225463,624.8278680536946,99.6046940979118,334.0,634.3813597077431,542.2908700803791,42.74650572604551,249.0,464.51602487916966,403.56928103340823,21.802672014791117,145.0,324.6878546813654,301.7445190351757,4.218844281759223,80.0,203.94571564648388,204.38119435130142,1.0,40.0,124.93778696051423,134.29280941988907,25.0,74.27833628971476,74.9875855663598,7.0,32.543047261352854,42.8536116406325,3.0,16.333769834770138,24.05089173743707,1.0
5000.0,744.0047164379982,685.5663732780062,313.5687495888286,542.0,819.9987849976886,730.6568065863534,264.400045934866,544.0,832.6576738058859,699.4973409874262,158.68216675722954,459.0,776.0542288185706,626.071928446922,99.72809613790179,334.0,635.9553151458138,543.0744538756517,42.81929865716946,249.0,465.561006497478,403.81101395629923,21.82190662928314,145.0,325.69201405275027,302.2438507481857,4.2303363945673285,80.0,207.10155174412193,204.5604958807925,1.0,40.0,125.32621476456926,134.52978776090183,25.0,74.39492170333111,75.23246542917653,7.0,32.59073989721865,43.3798783558672,3.0,16.37655644657189,24.079164924902106,1.0
5050.0,744.0400181886754,686.1164325911675,313.74602938274086,542.0,820.2859854219232,731.1714870015576,264.5041107640025,544.0,834.1021299462294,700.0884122948926,158.72838089839567,459.0,776.2608916775818,626.5137419532989,99.85149817789176,334.0,640.2081053079007,543.6259640656642,42.89209158829342,249.0,467.0754677610072,404.0407993338884,21.841141243775166,145.0,327.27538291961554,302.90148352706956,4.241828507375434,80.0,207.39103725712476,204.7397974102836,1.0,40.0,125.6640526024071,134.76676610191458,25.0,74.51150711694747,75.47316251048936,7.0,32.63843253308444,44.25956661521141,3.0,16.41934305837364,24.107438112367145,1.0
5100.0,744.0753199393527,686.2898511208697,313.9233091766531,542.0,820.5730613961312,731.4956566334478,264.60817559313904,544.0,834.4526144294188,700.5617194360989,158.77459503956183,459.0,776.4675545365928,626.9555554596759,99.97490021788172,334.0,641.7997719370396,544.0796172803712,42.964884519417375,249.0,471.199900062461,404.2277780212396,21.86037585826719,145.0,327.78610865889607,303.4767824577353,4.25332062018354,80.0,207.6805227701276,204.91909893977464,1.0,40.0,126.04102527385982,135.00404774234545,25.0,74.62809253056382,75.71385959180219,7.0,32.686125168950234,45.08267586691338,3.0,16.462129670175393,24.135711299832185,1.0
5150.0,744.1106216900299,686.4632696505719,314.2130369740258,542.0,820.8601373703392,731.819826265338,264.71224042227556,544.0,834.8030989126082,701.0307401487923,158.820809180728,459.0,776.6742173956039,628.0340759812937,100.23579266248106,334.0,643.024339566637,544.3270319899488,43.09064447500017,249.0,472.04802379940503,404.4147567085908,21.87961047275921,145.0,328.351945264129,304.03020830122887,4.264812732991645,80.0,207.9700082831304,205.5154033108635,1.0,40.0,128.54302514450606,135.2602212999307,25.0,74.74467794418018,75.95455667311504,7.0,32.73381780481603,45.30197411252741,3.0,16.504916281977142,24.16398448729722,1.0
5200.0,744.1459234407072,686.636688180274,314.5884971327164,542.0,821.3416393954575,732.1953043821759,264.8163052514121,544.0,835.1446690524551,701.4461256378845,158.86702332189412,459.0,776.8808802546151,628.4824672026343,100.5317909049915,334.0,644.7218476696974,544.5744466995264,43.26576983328887,249.0,472.82514722846213,404.601735395942,21.898845087251235,145.0,328.9574933620338,304.48106532583665,4.276304845799751,80.0,208.34709103146812,206.70471640432822,1.0,40.0,130.17020950695238,135.51639485751596,25.0,74.86126335779653,76.07987096339957,7.0,32.78151044068182,45.521272358141445,3.0,16.547702893778894,24.19225767476226,1.0
5250.0,744.1812251913844,686.8101067099761,314.9639572914069,542.0,822.0083689545042,732.6349818375426,264.9203700805486,544.0,835.4748105877422,701.8615111269766,158.91323746306028,459.0,777.2224107962323,628.9308584239749,100.82778914750193,334.0,645.5174007870655,544.8218614091041,43.44089519157757,249.0,473.4422007511172,404.78871408329314,21.91807970174326,145.0,331.59731179727186,304.9319223504445,4.287796958607856,80.0,208.73429807379623,207.49137137113036,1.0,40.0,130.75113319831397,135.77256841510123,25.0,74.9778487714129,76.17833108176325,7.0,32.829203076547614,45.74057060375548,3.0,16.590489505580646,24.2205308622273,1.0
5300.0,744.2165269420617,686.9835252396783,315.55250168609405,542.0,822.7177902634696,733.3712370297621,265.03574539951177,544.0,835.8049521230294,702.4175127835001,158.95945160422642,459.0,777.7474555327102,629.6289394951636,101.31010087112682,334.0,648.0452564024944,545.2939933966327,43.61602054986626,249.0,474.4912205567452,404.97569277064434,21.937314316235284,145.0,334.47062168143526,305.57936650739384,4.299289071415962,80.0,209.2181273886215,208.05420628671794,1.0,40.0,131.12800678830504,136.0426930551788,25.0,75.14007545538371,76.27679120012692,7.0,32.87689571241341,45.95986884936952,3.0,16.633276117382394,24.248804049692335,1.0
5350.0,744.251828692739,688.2095249872768,316.24704960270986,542.0,825.0917837815593,734.0875659895858,265.1879800073144,544.0,836.2300676992681,703.0716477585087,159.271473055964,459.0,778.3884174906999,630.3783975158028,102.01699125762008,334.0,649.3378580691917,546.8858900889957,43.79114590815496,249.0,476.58299385755475,406.5590465573951,21.956548930727305,145.0,336.328958615286,306.33614013469224,4.3107811842240675,80.0,209.91324594570744,208.36430258615468,1.0,40.0,131.35195087226657,136.4232108417841,25.0,75.31300811635126,76.3752513184906,7.0,32.9245883482792,46.147959174650225,3.0,16.676062729184146,24.277077237157375,1.0
5400.0,744.2871304434162,688.6965711758075,317.0290627827757,542.0,825.5131916294574,734.2104824711975,265.340214615117,544.0,836.7923065519494,704.047102058582,160.09305431034716,459.0,780.1042276042276,631.0546673060857,102.26111989243083,334.0,649.8260908952207,547.5046903542851,43.966271266443655,249.0,477.42032301350554,407.40462940474555,21.97578354521933,145.0,337.18300467767375,307.2078911883684,4.322273297032173,80.0,210.86294220732952,208.67439888559142,1.0,40.0,131.57589495622813,136.80372862838945,25.0,75.4859407773188,76.47371143685427,7.0,32.972280984144994,46.329059322678376,3.0,16.718849340985898,24.30535042462241,1.0
5450.0,744.3224321940935,690.0668300720665,317.1871855688251,542.0,825.9345994773555,734.3333989528091,265.4924492229196,544.0,837.1751269930381,704.5535864436289,160.23173516290936,459.0,781.246953699735,631.3635187346744,102.50524852724156,334.0,650.770277849181,548.1116481918954,44.026653797226366,249.0,478.36053084086694,409.0573281371296,21.995018159711353,145.0,337.87619395760987,308.01000713790484,4.333765409840279,80.0,211.80377427295105,208.98449518502815,1.0,40.0,131.79983904018965,137.09305791204335,25.0,75.65887343828635,76.57217155521795,7.0,33.29995593511971,46.51015947070652,3.0,16.76163595278765,24.33362361208745,1.0
5500.0,744.3577339447706,690.3670581750588,317.3453083548745,542.0,827.0434122110976,734.456315434421,265.6446838307223,544.0,837.4528437490677,705.0604562718715,160.3704160154716,459.0,781.6948232577262,631.6723701632629,102.7493771620523,334.0,651.3157229968481,549.7009129130703,44.05966558798061,249.0,479.13297229317374,409.8602827592156,23.04759535326863,145.0,339.12441440934697,308.14099664595227,4.345257522648384,80.0,212.42724396054876,209.2561199719869,1.0,40.0,133.0673928003607,137.28524721851022,25.0,75.8318060992539,76.67063167358162,7.0,34.005307607264584,46.69125961873467,3.0,16.804422564589398,24.36189679955249,1.0
5550.0,744.3930356954479,690.667286278051,317.50343114092385,542.0,827.4051806369102,734.5792319160327,265.79691843852487,544.0,837.7305605050974,705.5701905032132,160.5090968680338,459.0,784.1505631226837,631.9812215918516,102.99350579686305,334.0,651.7064702246033,551.3546352338658,44.09267737873486,249.0,479.63212412502196,411.34544246073665,23.337097234748143,145.0,339.53583453196944,308.27198615399965,4.35674963545649,80.0,212.96819283982313,209.5257199424994,1.0,40.0,133.87737199718407,137.4774365249771,25.0,76.34165347619627,76.76909179194531,7.0,34.240181844038005,46.87235976676282,3.0,16.84720917639115,24.390169987017526,1.0
5600.0,744.4283374461252,690.9675143810434,317.6615539269732,542.0,827.766949062723,734.7021483976445,265.94915304632747,544.0,838.0127370459402,706.0373201804646,160.647777720596,459.0,786.3073623521486,633.9569105691057,103.06978665486706,334.0,652.1441977349008,551.8130551178282,44.125689169489114,249.0,480.2467157698016,411.79617842805834,23.626599116227656,145.0,339.9472546545919,308.4029756620471,4.368241748264595,80.0,213.59827059641455,209.7953199130119,1.0,40.0,134.17752449983962,137.66962583144397,25.0,77.2537502812384,76.86755191030899,7.0,34.47505608081142,47.01640065606965,3.0,16.889995788192902,24.418443174482565,1.0
5650.0,744.4636391968024,692.4478935348411,317.8196767130226,542.0,828.8602460274361,734.8250648792562,266.18076134032367,544.0,838.4400874732906,706.2753362790925,160.7864585731582,459.0,787.2284627071434,634.6660275638156,103.14148047743605,334.0,652.7237733542373,552.4030212805551,44.15870096024336,249.0,481.4008942766296,412.43400386847196,23.91610099770717,145.0,340.4384869665162,308.53396517009446,4.379733861072701,80.0,214.44369480748853,210.41921827980755,1.0,40.0,134.38672054554405,137.86181513791084,25.0,77.52164619948827,76.96601202867267,7.0,34.709930317584835,47.07195931630294,3.0,16.93278239999465,24.446716361947605,1.0
5700.0,744.4989409474797,692.9867444773041,317.977799499072,542.0,829.1854647720545,734.9479813608679,266.4521763561474,544.0,838.867437900641,706.5133523777204,160.92513942572043,459.0,787.9487170469572,635.1211297554662,103.21317430000504,334.0,653.3903057137447,553.0837897626568,44.19171275099761,249.0,482.8125253025055,413.91539376486793,24.23973706852503,145.0,340.9414561547416,308.6649546781419,4.391225973880807,80.0,215.18220651150497,214.0648334766958,1.0,40.0,134.59591659124848,138.0564907196903,25.0,77.78954211773816,77.27624222898788,7.0,34.94480455435825,47.12751797653623,3.0,16.975569011796402,24.47498954941264,1.0
5750.0,744.534242698157,693.0678747360774,318.20030766500014,542.0,829.3823075976717,735.1463878892425,266.7235913719711,544.0,840.4110908022717,706.7513684763483,161.19896052792683,459.0,789.0190788702683,635.3578052050109,103.28486812257404,334.0,654.1183200304067,553.7661016271538,44.224724541751854,249.0,483.38151629239985,415.0442738483563,24.577302051432508,145.0,343.0514668868963,308.79594418618933,4.402718086688912,80.0,215.52050083417302,214.3231382005948,1.0,40.0,134.80511263695294,138.25752810400544,25.0,78.1670585370679,77.69811188609519,7.0,35.080255963412725,47.18307663676953,3.0,17.02487872118956,24.50326273687768,1.0
5800.0,744.5695444488342,693.1374612738006,318.4333320438104,542.0,829.579150423289,735.4001824148153,266.99500638779483,544.0,842.1961684714674,706.9893845749763,161.6312998467391,459.0,789.619102308684,635.5944806545556,103.35656194514303,334.0,654.7669960724693,554.4068840842584,44.257736332506106,249.0,483.83722286009277,415.5362054967597,24.914867034339984,145.0,343.4541725656756,308.9269336942367,4.414210199497018,80.0,215.85879515684104,214.58144292449379,1.0,40.0,135.01413715706695,138.4585654883206,25.0,78.94623385912449,78.016310572385,7.0,35.185165719507786,47.238635297002816,3.0,17.08287055023146,24.531535924342716,1.0
5850.0,744.6048461995115,693.2070478115238,318.66635642262065,542.0,829.7759932489062,735.653976940388,267.1666611398139,544.0,843.2080881760296,707.559957645308,162.02350792591253,459.0,792.0272227994657,635.8311561041003,103.42825576771202,334.0,655.1466094689099,555.2265472741639,44.29074812326035,249.0,485.47760990021976,416.84370498415444,25.048284581092243,145.0,343.85687824445495,309.1324501567838,4.425702312305123,80.0,216.29205892288036,214.83974764839277,1.0,40.0,135.2208254614155,138.65960287263576,25.0,79.35664877200202,78.07366052301587,7.0,35.29007547560285,47.29419395723611,3.0,17.140862379273358,24.559809111807755,1.0
5900.0,744.6401479501886,693.2766343492469,318.89938080143094,542.0,829.9728360745235,735.9077714659608,267.3364460568116,544.0,843.7239260095107,708.6585630226076,162.1832114761973,459.0,792.3649926607623,636.3665933846307,103.499949590281,334.0,655.3754004960118,557.1664851035735,44.3237599140146,249.0,486.4491399067913,418.47443486310044,25.11285318839026,145.0,345.8119390226528,309.43197746525016,4.437194425113229,80.0,216.79336358785315,215.61107355646035,1.0,40.0,135.42751376576402,138.86064025695092,25.0,79.73973176708255,78.13101047364674,7.0,35.39498523169791,47.3497526174694,3.0,17.198854208315257,24.588082299272795,1.0
5950.0,744.6754497008659,693.3462208869702,320.4335659676533,542.0,830.161853961222,736.4507879869165,267.50623097380935,544.0,845.8229032818198,709.1856006993589,162.3429150264821,459.0,792.702762522059,637.1962535213406,103.57164341285,334.0,655.6041915231137,557.5890319385986,44.35677170476885,249.0,487.24019523618614,419.24985029813865,25.17742179568828,145.0,347.1582724661034,309.7315047737165,4.4486865379213345,80.0,217.09536990677069,216.56613814470566,1.0,40.0,135.63420207011254,139.04487698683087,25.0,81.13117923427104,78.18836042427762,7.0,35.49989498779297,47.405311277702694,3.0,17.256846037357157,24.61635548673783,1.0
6000.0,744.7107514515432,693.4158074246933,321.35362354610805,542.0,830.3496191520495,737.1014942117514,267.6760158908071,544.0,847.3533595350922,709.3987386562318,162.50261857676688,459.0,793.7604430967262,637.5850247158249,103.64333723541898,334.0,655.8329825502157,558.0306375358948,44.3897834955231,249.0,487.89183100742633,419.6816663714799,25.2419904029863,145.0,347.70104207524565,310.1775238031492,4.460178650729441,80.0,217.25761805771216,217.17905082396362,1.0,40.0,135.84089037446108,139.19115287973523,25.0,81.87823187813704,78.2457103749085,7.0,35.60480474388803,47.46086993793598,3.0,17.31483786639906,24.64462867420287,1.0
6050.0,744.7460532022204,693.4853939624164,322.1200201515616,542.0,830.5373843428769,737.5537770475295,267.8458008078048,544.0,847.763195600666,709.6118766131046,162.66232212705165,459.0,794.2290839339688,637.9737959103093,103.71503105798799,334.0,656.0808092617328,559.0976349389557,44.42279528627735,249.0,488.7803117519142,421.24428829498964,25.306559010284317,145.0,349.07773515569596,311.4172681038468,4.4716707635375466,80.0,217.41986620865364,217.60658502878758,1.0,40.0,136.05300377988095,139.33742877263956,25.0,82.14666228608291,78.30306032553938,7.0,35.70971449998309,47.51642859816928,3.0,17.37282969544096,24.67290186166791,1.0
6100.0,744.7813549528977,693.5549805001397,322.4307912219312,542.0,830.7251495337042,738.0128880747734,268.00743258683275,544.0,848.0864945431993,709.8250145699775,162.82202567733646,459.0,794.4671681004418,638.2848849696912,103.78672488055697,334.0,656.3801028237061,559.8317430048247,44.455807077031594,249.0,490.0801995065256,422.70006461140855,25.371127617582335,145.0,349.90295596673326,313.00341481697416,4.483162876345652,80.0,217.58211435959515,218.01157762905117,1.0,40.0,136.28325946712897,139.48370466554388,25.0,82.32188563596323,78.36041027617026,7.0,35.814624256078154,47.57198725840257,3.0,17.43082152448286,24.701175049132946,1.0
6150.0,744.816656703575,693.6245670378628,322.74156229230084,542.0,830.9129147245316,738.974796862524,268.08840034126644,544.0,848.2913621495094,711.0582496976037,162.98172922762123,459.0,794.7052522669147,638.5903596487041,103.85841870312596,334.0,656.6793963856795,560.3244116365669,44.488818867785845,249.0,490.41888432458177,424.061936542427,25.435696224880353,145.0,351.4277114046341,315.13430011334196,4.494654989153758,80.0,217.74436251053663,218.15665217810167,1.0,40.0,136.513515154377,139.6299805584482,25.0,82.49710898584352,78.41776022680114,7.0,35.91953401217322,47.62754591863586,3.0,17.48881335352476,24.729448236597985,1.0
6200.0,744.8519584542522,693.694153575586,323.02757826556314,542.0,831.2852741451959,740.1723047739488,268.16936809570007,544.0,848.4962297558194,711.7277714210991,163.56530086835102,459.0,794.9433364333876,638.895834327717,103.93011252569495,334.0,656.9786899476528,560.7452877493814,44.52183065854009,249.0,490.7575691426379,424.51602846943524,25.50026483217837,145.0,352.49305722595176,315.65243482836786,4.506147101961863,80.0,217.9066106614781,218.3017267271522,1.0,40.0,136.743770841625,139.77625645135257,25.0,82.67233233572384,78.47511017743201,7.0,36.027507989872575,47.683104578869155,3.0,17.546805182566658,24.75772142406302,1.0
6250.0,744.8872602049295,693.7637401133092,323.19134620766863,542.0,831.8173023468471,741.1682258918626,268.25033585013375,544.0,848.7010973621295,714.1914657955996,164.28002468839475,459.0,795.3525173030703,640.7661604194036,104.0012046645733,334.0,657.7250598441765,563.0343835168429,44.55484244929434,249.0,491.99859314415124,424.9701203964435,25.564833439476388,145.0,353.18239316632895,317.0410531771871,4.517639214769969,80.0,220.94988169498816,218.44680127620268,1.0,40.0,136.97402652887303,139.9225323442569,25.0,82.84755568560414,78.5324601280629,7.0,36.14556902189202,47.73866323910244,3.0,17.60479701160856,24.78599461152806,1.0
6300.0,744.9225619556066,693.8333266510324,323.3551141497741,542.0,832.2142112993306,741.4798680390284,268.3313036045674,544.0,848.9059649684395,715.7354687558106,165.80412281084858,459.0,795.8151372499412,641.4456384593999,104.0490177081023,334.0,658.9214858238294,563.5925433336968,44.58785424004859,249.0,493.8390748729165,426.25343578923355,25.629402046774405,145.0,353.4181640265242,317.455715373277,4.5291313275780745,80.0,221.77100524555968,218.59187582525317,1.0,40.0,138.0778487256195,140.08814283204754,25.0,83.01857142857143,78.58981007869376,7.0,36.26363005391146,47.79422189933574,3.0,17.66278884065046,24.8142677989931,1.0
6350.0,744.9578637062839,693.9029131887555,323.51888209187956,542.0,832.5404537446198,741.791510186194,268.41227135900107,544.0,850.0742379861156,717.7121639867436,166.50533905171835,459.0,797.7789589376767,641.9931032270482,104.09683075163132,334.0,660.343801334272,564.2399146137226,44.62086603080284,249.0,494.4980017504455,428.50952988771826,25.693970654072427,145.0,353.65393488671947,317.87037756936684,4.54062344038618,80.0,222.80959821428573,218.73695037430366,1.0,40.0,138.3523471762044,140.2755211459355,25.0,83.16142857142857,78.64716002932464,7.0,36.3816910859309,47.84978055956903,3.0,17.72078066969236,24.842540986458136,1.0
6400.0,744.9931654569612,693.9724997264786,323.68265003398506,542.0,832.8666961899088,742.2059724349158,268.4932391134347,544.0,850.2662651099467,718.1172831895085,167.00236988246047,459.0,798.2308774068941,642.8430680974894,104.14464379516033,334.0,661.9775732013951,565.107894430033,44.65387782155709,249.0,495.2201868586307,429.43049983531404,25.758539261370444,145.0,353.88970574691473,318.22364704499313,4.552115553194286,80.0,223.76584823031087,218.88202492335418,1.0,40.0,138.62684562678933,140.46289945982346,25.0,83.30428571428571,78.70450997995552,7.0,36.49975211795035,47.90533921980232,3.0,17.77877249873426,24.870814173923176,1.0
